
=== rho = 0.80    q_f = 0.400    K = 15    tau = 0.5 ===
  [build] K=15, n_states=524,288
  [build] states    98,305/524,288 ( 18.8%)  sa=  147,454  nnz= 2,214,856  elapsed=  1.0s  eta= 4.4s
  [build] states   212,993/524,288 ( 40.6%)  sa=  319,486  nnz= 4,806,704  elapsed=  2.2s  eta= 3.2s
  [build] states   294,913/524,288 ( 56.3%)  sa=  442,366  nnz= 6,644,632  elapsed=  3.3s  eta= 2.6s
  [build] states   360,449/524,288 ( 68.8%)  sa=  540,670  nnz= 8,121,224  elapsed=  4.4s  eta= 2.0s
  [build] states   442,369/524,288 ( 84.4%)  sa=  663,550  nnz= 9,974,776  elapsed=  5.6s  eta= 1.0s
  [build] states 524,288/524,288 (100.0%)  sa=786,428  nnz=11,566,532  elapsed=6.8s
  [build] assembling sparse CSR ...
  [build] applying strong-aperiodicity transformation (tau=0.5) ...
  [build] model ready  n_states=524,288  n_sa=786,428  nnz=11,606,520  total build 8.7s

--- Policy Iteration (K=15) ---
  [PI] start  n_states=524,288  n_sa=786,428
  [PI] iter 1  evaluating policy (Poisson via successive approximation) ...
    [eval] start  iterative policy evaluation  tol=1e-06
    [eval] iter  3279  m_n=+43.313604  M_n=+43.314719  span=1.115e-03  rel=2.575e-05  elapsed= 43.3s
    [eval] iter  3359  m_n=+43.313816  M_n=+43.314673  span=8.572e-04  rel=1.979e-05  elapsed= 44.3s
    [eval] iter  3437  m_n=+43.313975  M_n=+43.314639  span=6.633e-04  rel=1.531e-05  elapsed= 45.3s
    [eval] iter  3526  m_n=+43.314114  M_n=+43.314609  span=4.950e-04  rel=1.143e-05  elapsed= 46.3s
    [eval] iter  3604  m_n=+43.314206  M_n=+43.314589  span=3.830e-04  rel=8.842e-06  elapsed= 47.3s
    [eval] iter  3668  m_n=+43.314265  M_n=+43.314576  span=3.103e-04  rel=7.163e-06  elapsed= 48.3s
    [eval] iter  3739  m_n=+43.314319  M_n=+43.314564  span=2.457e-04  rel=5.672e-06  elapsed= 49.3s
    [eval] iter  3809  m_n=+43.314360  M_n=+43.314555  span=1.951e-04  rel=4.505e-06  elapsed= 50.3s
    [eval] iter  3883  m_n=+43.314395  M_n=+43.314548  span=1.530e-04  rel=3.532e-06  elapsed= 51.3s
    [eval] iter  3957  m_n=+43.314422  M_n=+43.314542  span=1.199e-04  rel=2.769e-06  elapsed= 52.3s
    [eval] iter  4031  m_n=+43.314443  M_n=+43.314537  span=9.403e-05  rel=2.171e-06  elapsed= 53.3s
    [eval] iter  4105  m_n=+43.314460  M_n=+43.314534  span=7.372e-05  rel=1.702e-06  elapsed= 54.4s
    [eval] iter  4186  m_n=+43.314474  M_n=+43.314531  span=5.648e-05  rel=1.304e-06  elapsed= 55.4s
    [eval] iter  4266  m_n=+43.314485  M_n=+43.314528  span=4.341e-05  rel=1.002e-06  elapsed= 56.4s
    [eval] converged at iter 4267  g=43.314507  total 56.4s
  [PI] iter 1  g=43.314507  changed= 106506/524,288  eval= 56.4s  improve= 0.0s  total=  56.5s
  [PI] iter 2  evaluating policy (Poisson via successive approximation) ...
    [eval] start  iterative policy evaluation  tol=1e-06
    [eval] iter    81  m_n=+8.901425  M_n=+30.127406  span=2.123e+01  rel=2.385e+00  elapsed=  1.0s
    [eval] iter   165  m_n=+10.433240  M_n=+30.000000  span=1.957e+01  rel=1.875e+00  elapsed=  2.0s
    [eval] iter   248  m_n=+11.002731  M_n=+30.000000  span=1.900e+01  rel=1.727e+00  elapsed=  3.0s
    [eval] iter   322  m_n=+11.242313  M_n=+30.000000  span=1.876e+01  rel=1.668e+00  elapsed=  4.0s
    [eval] iter   397  m_n=+11.373348  M_n=+30.000000  span=1.863e+01  rel=1.638e+00  elapsed=  5.0s
    [eval] iter   471  m_n=+11.448485  M_n=+30.000000  span=1.855e+01  rel=1.620e+00  elapsed=  6.0s
    [eval] iter   547  m_n=+11.497167  M_n=+30.000000  span=1.850e+01  rel=1.609e+00  elapsed=  7.1s
    [eval] iter   618  m_n=+11.528965  M_n=+30.000000  span=1.847e+01  rel=1.602e+00  elapsed=  8.1s
    [eval] iter   694  m_n=+11.555282  M_n=+30.000000  span=1.844e+01  rel=1.596e+00  elapsed=  9.1s
    [eval] iter   771  m_n=+11.577628  M_n=+30.000000  span=1.842e+01  rel=1.591e+00  elapsed= 10.1s
    [eval] iter   850  m_n=+11.598210  M_n=+30.000000  span=1.840e+01  rel=1.587e+00  elapsed= 11.1s
    [eval] iter   929  m_n=+11.617562  M_n=+30.000000  span=1.838e+01  rel=1.582e+00  elapsed= 12.1s
    [eval] iter  1004  m_n=+11.635341  M_n=+30.000000  span=1.836e+01  rel=1.578e+00  elapsed= 13.1s
    [eval] iter  1088  m_n=+11.654894  M_n=+30.000000  span=1.835e+01  rel=1.574e+00  elapsed= 14.1s
    [eval] iter  1165  m_n=+11.672638  M_n=+30.000000  span=1.833e+01  rel=1.570e+00  elapsed= 15.1s
    [eval] iter  1243  m_n=+11.690515  M_n=+30.000000  span=1.831e+01  rel=1.566e+00  elapsed= 16.1s
    [eval] iter  1324  m_n=+11.709018  M_n=+30.000000  span=1.829e+01  rel=1.562e+00  elapsed= 17.1s
    [eval] iter  1398  m_n=+11.725885  M_n=+30.000000  span=1.827e+01  rel=1.558e+00  elapsed= 18.1s
    [eval] iter  1471  m_n=+11.742500  M_n=+30.000000  span=1.826e+01  rel=1.555e+00  elapsed= 19.1s
    [eval] iter  1544  m_n=+11.759094  M_n=+30.000000  span=1.824e+01  rel=1.551e+00  elapsed= 20.1s
    [eval] iter  1623  m_n=+11.777032  M_n=+30.000000  span=1.822e+01  rel=1.547e+00  elapsed= 21.1s
    [eval] iter  1698  m_n=+11.794044  M_n=+30.000000  span=1.821e+01  rel=1.544e+00  elapsed= 22.2s
    [eval] iter  1770  m_n=+11.810360  M_n=+30.000000  span=1.819e+01  rel=1.540e+00  elapsed= 23.2s
    [eval] iter  1842  m_n=+11.826661  M_n=+30.000000  span=1.817e+01  rel=1.537e+00  elapsed= 24.2s
    [eval] iter  1915  m_n=+11.843173  M_n=+30.000000  span=1.816e+01  rel=1.533e+00  elapsed= 25.2s
    [eval] iter  1987  m_n=+11.859444  M_n=+30.000000  span=1.814e+01  rel=1.530e+00  elapsed= 26.2s
    [eval] iter  2063  m_n=+11.876603  M_n=+30.000000  span=1.812e+01  rel=1.526e+00  elapsed= 27.2s
    [eval] iter  2136  m_n=+11.893069  M_n=+30.000000  span=1.811e+01  rel=1.522e+00  elapsed= 28.2s
    [eval] iter  2213  m_n=+11.910422  M_n=+30.000000  span=1.809e+01  rel=1.519e+00  elapsed= 29.2s
    [eval] iter  2293  m_n=+11.928433  M_n=+30.000000  span=1.807e+01  rel=1.515e+00  elapsed= 30.2s
    [eval] iter  2373  m_n=+11.946426  M_n=+30.000000  span=1.805e+01  rel=1.511e+00  elapsed= 31.2s
    [eval] iter  2447  m_n=+11.963053  M_n=+30.000000  span=1.804e+01  rel=1.508e+00  elapsed= 32.2s
    [eval] iter  2521  m_n=+11.979665  M_n=+30.000000  span=1.802e+01  rel=1.504e+00  elapsed= 33.2s
    [eval] iter  2600  m_n=+11.997383  M_n=+30.000000  span=1.800e+01  rel=1.501e+00  elapsed= 34.2s
    [eval] iter  2672  m_n=+12.013516  M_n=+30.000000  span=1.799e+01  rel=1.497e+00  elapsed= 35.2s
    [eval] iter  2748  m_n=+12.030529  M_n=+30.000000  span=1.797e+01  rel=1.494e+00  elapsed= 36.2s
    [eval] iter  2828  m_n=+12.048420  M_n=+30.000000  span=1.795e+01  rel=1.490e+00  elapsed= 37.2s
    [eval] iter  2906  m_n=+12.065847  M_n=+30.000000  span=1.793e+01  rel=1.486e+00  elapsed= 38.2s
    [eval] iter  2979  m_n=+12.082142  M_n=+30.000000  span=1.792e+01  rel=1.483e+00  elapsed= 39.2s
    [eval] iter  3059  m_n=+12.099982  M_n=+30.000000  span=1.790e+01  rel=1.479e+00  elapsed= 40.3s
    [eval] iter  3128  m_n=+12.115354  M_n=+30.000000  span=1.788e+01  rel=1.476e+00  elapsed= 41.3s
    [eval] iter  3202  m_n=+12.131826  M_n=+30.000000  span=1.787e+01  rel=1.473e+00  elapsed= 42.3s
    [eval] iter  3282  m_n=+12.149617  M_n=+30.000000  span=1.785e+01  rel=1.469e+00  elapsed= 43.3s
    [eval] iter  3358  m_n=+12.166501  M_n=+30.000000  span=1.783e+01  rel=1.466e+00  elapsed= 44.3s
    [eval] iter  3438  m_n=+12.184257  M_n=+30.000000  span=1.782e+01  rel=1.462e+00  elapsed= 45.3s
    [eval] iter  3513  m_n=+12.200887  M_n=+30.000000  span=1.780e+01  rel=1.459e+00  elapsed= 46.3s
    [eval] iter  3584  m_n=+12.216616  M_n=+30.000000  span=1.778e+01  rel=1.456e+00  elapsed= 47.3s
    [eval] iter  3661  m_n=+12.233658  M_n=+30.000000  span=1.777e+01  rel=1.452e+00  elapsed= 48.3s
    [eval] iter  3737  m_n=+12.250464  M_n=+30.000000  span=1.775e+01  rel=1.449e+00  elapsed= 49.3s
    [eval] iter  3819  m_n=+12.268577  M_n=+30.000000  span=1.773e+01  rel=1.445e+00  elapsed= 50.3s
    [eval] iter  3903  m_n=+12.287114  M_n=+30.000000  span=1.771e+01  rel=1.442e+00  elapsed= 51.3s
    [eval] iter  3977  m_n=+12.303428  M_n=+30.000000  span=1.770e+01  rel=1.438e+00  elapsed= 52.3s
    [eval] iter  4052  m_n=+12.319947  M_n=+30.000000  span=1.768e+01  rel=1.435e+00  elapsed= 53.3s
    [eval] iter  4131  m_n=+12.337330  M_n=+30.000000  span=1.766e+01  rel=1.432e+00  elapsed= 54.3s
    [eval] iter  4204  m_n=+12.353378  M_n=+30.000000  span=1.765e+01  rel=1.428e+00  elapsed= 55.4s
    [eval] iter  4288  m_n=+12.371826  M_n=+30.000000  span=1.763e+01  rel=1.425e+00  elapsed= 56.4s
    [eval] iter  4368  m_n=+12.389377  M_n=+30.000000  span=1.761e+01  rel=1.421e+00  elapsed= 57.4s
    [eval] iter  4444  m_n=+12.406035  M_n=+30.000000  span=1.759e+01  rel=1.418e+00  elapsed= 58.4s
    [eval] iter  4520  m_n=+12.422677  M_n=+30.000000  span=1.758e+01  rel=1.415e+00  elapsed= 59.4s
    [eval] iter  4598  m_n=+12.439740  M_n=+30.000000  span=1.756e+01  rel=1.412e+00  elapsed= 60.4s
    [eval] iter  4675  m_n=+12.456569  M_n=+30.000000  span=1.754e+01  rel=1.408e+00  elapsed= 61.4s
    [eval] iter  4751  m_n=+12.473163  M_n=+30.000000  span=1.753e+01  rel=1.405e+00  elapsed= 62.4s
    [eval] iter  4825  m_n=+12.489305  M_n=+30.000000  span=1.751e+01  rel=1.402e+00  elapsed= 63.4s
    [eval] iter  4902  m_n=+12.506086  M_n=+30.000000  span=1.749e+01  rel=1.399e+00  elapsed= 64.4s
    [eval] iter  4978  m_n=+12.522634  M_n=+30.000000  span=1.748e+01  rel=1.396e+00  elapsed= 65.4s
    [eval] iter  5054  m_n=+12.539166  M_n=+30.000000  span=1.746e+01  rel=1.393e+00  elapsed= 66.4s
    [eval] iter  5129  m_n=+12.555464  M_n=+30.000000  span=1.744e+01  rel=1.389e+00  elapsed= 67.4s
    [eval] iter  5206  m_n=+12.572182  M_n=+30.000000  span=1.743e+01  rel=1.386e+00  elapsed= 68.5s
    [eval] iter  5284  m_n=+12.589100  M_n=+30.000000  span=1.741e+01  rel=1.383e+00  elapsed= 69.5s
    [eval] iter  5365  m_n=+12.606652  M_n=+30.000000  span=1.739e+01  rel=1.380e+00  elapsed= 70.5s
    [eval] iter  5445  m_n=+12.623970  M_n=+30.000000  span=1.738e+01  rel=1.376e+00  elapsed= 71.5s
